,close
2019-11-05,3039.98
2019-11-06,3032.79
2019-11-07,3033.3
2019-11-08,3012.46
2019-11-11,2965.71
2019-11-12,2971.36
2019-11-13,2967.67
2019-11-14,2968.57
2019-11-15,2954.7
2019-11-18,2980.95
2019-11-19,3000.75
2019-11-20,2968.12
2019-11-21,2949.34
2019-11-22,2922.27
2019-11-25,2951.25
2019-11-26,2946.57
2019-11-27,2944.32
2019-11-28,2930.48
2019-11-29,2894.72
2019-12-02,2899.44
2019-12-03,2909.62
2019-12-04,2901.07
2019-12-05,2921.95
2019-12-06,2939.82
2019-12-09,2933.04
2019-12-10,2936.99
2019-12-11,2949.65
2019-12-12,2938.04
2019-12-13,3006.31
2019-12-16,2999.2
2019-12-17,3033.14
2019-12-18,3025.78
2019-12-19,3017.71
2019-12-20,3012.63
2019-12-23,2984.24
2019-12-24,2996.77
2019-12-25,2986.0
2019-12-26,3011.64
2019-12-27,3017.78
2019-12-30,3062.75
2019-12-31,3063.22
2020-01-02,3090.83
2020-01-03,3078.28
2020-01-06,3056.84
2020-01-07,3074.02
2020-01-08,3037.85
2020-01-09,3067.55
2020-01-10,3067.88
2020-01-13,3090.13
2020-01-14,3080.6
2020-01-15,3058.01
2020-01-16,3043.09
2020-01-17,3053.17
2020-01-20,3065.99
2020-01-21,3012.11
2020-01-22,3017.88
2020-01-23,2932.49
2020-02-03,2727.09
2020-02-04,2794.66
2020-02-05,2812.9
2020-02-06,2854.89
2020-02-07,2851.71
2020-02-10,2850.06
2020-02-11,2879.86
2020-02-12,2895.59
2020-02-13,2875.48
2020-02-14,2895.06
2020-02-17,2950.07
2020-02-18,2924.4
2020-02-19,2923.76
2020-02-20,2978.18
2020-02-21,2968.14
2020-02-24,2930.03
2020-02-25,2909.32
2020-02-26,2901.67
2020-02-27,2912.04
2020-02-28,2821.04
2020-03-02,2907.89
2020-03-03,2921.44
2020-03-04,2947.57
2020-03-05,3018.07
2020-03-06,2964.83
2020-03-09,2868.83
2020-03-10,2924.22
2020-03-11,2888.36
2020-03-12,2841.98
2020-03-13,2798.77
2020-03-16,2694.02
2020-03-17,2685.59
2020-03-18,2625.75
2020-03-19,2569.79
2020-03-20,2628.42
2020-03-23,2559.62
2020-03-24,2639.38
2020-03-25,2700.19
2020-03-26,2689.28
2020-03-27,2701.44
2020-03-30,2690.04
2020-03-31,2689.38
2020-04-01,2682.08
2020-04-02,2719.89
2020-04-03,2708.82
2020-04-07,2757.41
2020-04-08,2743.89
2020-04-09,2752.59
2020-04-10,2749.85
2020-04-13,2739.17
2020-04-14,2785.72
2020-04-15,2764.49
2020-04-16,2768.26
2020-04-17,2809.08
2020-04-20,2819.79
2020-04-21,2784.53
2020-04-22,2804.24
2020-04-23,2797.66
2020-04-24,2776.02
2020-04-27,2805.22
2020-04-28,2825.14
2020-04-29,2844.81
2020-04-30,2861.91
2020-05-06,2863.85
2020-05-07,2854.42
2020-05-08,2873.01
2020-05-11,2871.85
2020-05-12,2869.6
2020-05-13,2867.71
2020-05-14,2834.53
2020-05-15,2819.69
2020-05-18,2837.17
2020-05-19,2860.67
2020-05-20,2856.14
2020-05-21,2846.82
2020-05-22,2775.81
2020-05-25,2789.71
2020-05-26,2808.84
2020-05-27,2795.48
2020-05-28,2809.66
2020-05-29,2806.66
2020-06-01,2870.36
2020-06-02,2885.92
2020-06-03,2889.11
2020-06-04,2883.36
2020-06-05,2896.35
2020-06-08,2909.59
2020-06-09,2928.3
2020-06-10,2908.48
2020-06-11,2876.51
2020-06-12,2884.12
2020-06-15,2838.61
2020-06-16,2878.99
2020-06-17,2881.13
2020-06-18,2888.96
2020-06-19,2925.94
2020-06-22,2921.89
2020-06-23,2925.42
2020-06-24,2943.47
2020-06-29,2925.48
2020-06-30,2942.07
2020-07-01,3009.86
2020-07-02,3084.24
2020-07-03,3159.16
2020-07-06,3374.14
2020-07-07,3381.76
2020-07-08,3429.94
2020-07-09,3442.02
2020-07-10,3351.78
2020-07-13,3390.12
2020-07-14,3348.03
2020-07-15,3313.76
2020-07-16,3162.03
2020-07-17,3185.89
2020-07-20,3287.92
2020-07-21,3286.81
2020-07-22,3291.36
2020-07-23,3284.11
2020-07-24,3158.29
2020-07-27,3163.23
2020-07-28,3185.89
2020-07-29,3243.38
2020-07-30,3231.52
2020-07-31,3249.34
2020-08-03,3281.1
2020-08-04,3312.13
2020-08-05,3292.31
2020-08-06,3292.2
2020-08-07,3263.75
2020-08-10,3285.76
2020-08-11,3262.82
2020-08-12,3249.74
2020-08-13,3241.84
2020-08-14,3288.51
2020-08-17,3368.85
2020-08-18,3367.33
2020-08-19,3307.66
2020-08-20,3264.53
2020-08-21,3284.73
2020-08-24,3298.72
2020-08-25,3310.84
2020-08-26,3277.89
2020-08-27,3290.79
2020-08-28,3368.44
2020-08-31,3343.89
2020-09-01,3355.1
2020-09-02,3347.3
2020-09-03,3334.41
2020-09-04,3309.21
2020-09-07,3253.43
2020-09-08,3289.91
2020-09-09,3235.7
2020-09-10,3245.5
2020-09-11,3265.5
2020-09-14,3294.15
2020-09-15,3317.64
2020-09-16,3295.58
2020-09-17,3264.69
2020-09-18,3347.78
2020-09-21,3311.59
2020-09-22,3270.52
2020-09-23,3275.74
2020-09-24,3218.72
2020-09-25,3229.78
2020-09-28,3250.5
2020-09-29,3241.32
2020-09-30,3232.42
2020-10-09,3286.86
2020-10-12,3387.88
2020-10-13,3386.89
2020-10-14,3369.5
2020-10-15,3371.4
2020-10-16,3380.17
2020-10-19,3354.31
2020-10-20,3363.5
2020-10-21,3377.42
2020-10-22,3369.53
2020-10-23,3346.61
2020-10-26,3304.7
2020-10-27,3294.09
2020-10-28,3313.23
2020-10-29,3324.44
2020-10-30,3280.38
2020-11-02,3265.9
2020-11-03,3307.48
2020-11-04,3332.19
2020-11-05,3369.5
2020-11-06,3359.12
2020-11-09,3418.28
2020-11-10,3416.14
2020-11-11,3411.23
2020-11-12,3397.35
2020-11-13,3338.31
2020-11-16,3377.11
2020-11-17,3379.27
2020-11-18,3387.04
2020-11-19,3410.09
2020-11-20,3411.93
2020-11-23,3469.8
2020-11-24,3442.72
2020-11-25,3420.29
2020-11-26,3445.74
2020-11-27,3498.66
2020-11-30,3469.42
2020-12-01,3554.01
2020-12-02,3545.34
2020-12-03,3536.81
2020-12-04,3541.52
2020-12-07,3509.94
2020-12-08,3499.06
2020-12-09,3468.53
2020-12-10,3459.03
2020-12-11,3427.86
2020-12-14,3467.77
2020-12-15,3468.83
2020-12-16,3485.4
2020-12-17,3539.54
2020-12-18,3507.97
2020-12-21,3522.26
2020-12-22,3470.9
2020-12-23,3494.59
2020-12-24,3489.27
2020-12-25,3512.49
2020-12-28,3523.84
2020-12-29,3517.35
2020-12-30,3574.13
2020-12-31,3640.64
2021-01-04,3643.36
2021-01-05,3683.36
2021-01-06,3736.65
2021-01-07,3808.07
2021-01-08,3788.32
2021-01-11,3776.53
2021-01-12,3906.12
2021-01-13,3873.23
2021-01-14,3811.22
2021-01-15,3817.93
2021-01-18,3849.4
2021-01-19,3808.69
2021-01-20,3814.65
2021-01-21,3850.06
2021-01-22,3846.39
2021-01-25,3898.15
2021-01-26,3813.29
2021-01-27,3818.27
2021-01-28,3735.03
2021-01-29,3713.25
2021-02-01,3746.37
2021-02-02,3771.47
2021-02-03,3775.72
2021-02-04,3801.62
2021-02-05,3840.77
2021-02-08,3890.47
2021-02-09,3952.83
2021-02-10,4028.53
2021-02-18,4014.32
2021-02-19,4014.46
2021-02-22,3881.87
2021-02-23,3897.72
2021-02-24,3805.47
2021-02-25,3851.03
2021-02-26,3756.86
2021-03-01,3787.87
2021-03-02,3718.77
2021-03-03,3817.41
2021-03-04,3708.66
2021-03-05,3688.68
2021-03-08,3573.43
2021-03-09,3509.61
2021-03-10,3532.05
2021-03-11,3625.31
2021-03-12,3632.58
2021-03-15,3566.88
2021-03-16,3599.16
2021-03-17,3590.83
2021-03-18,3605.6
2021-03-19,3512.02
2021-03-22,3538.43
2021-03-23,3516.36
2021-03-24,3466.04
2021-03-25,3463.87
2021-03-26,3529.73
2021-03-29,3537.71
2021-03-30,3577.24
2021-03-31,3539.37
2021-04-01,3582.65
2021-04-02,3616.76
2021-04-06,3594.71
2021-04-07,3558.47
2021-04-08,3573.04
2021-04-09,3514.11
2021-04-12,3477.07
2021-04-13,3461.46
2021-04-14,3469.17
2021-04-15,3431.49
2021-04-16,3448.1
2021-04-19,3513.4
2021-04-20,3510.12
2021-04-21,3516.1
2021-04-22,3487.43
2021-04-23,3524.02
2021-04-26,3467.66
2021-04-27,3476.3
2021-04-28,3473.04
2021-04-29,3517.21
2021-04-30,3491.19
2021-05-06,3449.94
2021-05-07,3406.31
2021-05-10,3399.98
2021-05-11,3437.71
2021-05-12,3447.86
2021-05-13,3413.89
2021-05-14,3503.04
2021-05-17,3539.91
2021-05-18,3537.7
2021-05-19,3511.47
2021-05-20,3522.45
2021-05-21,3481.86
2021-05-24,3497.75
2021-05-25,3641.29
2021-05-26,3657.19
2021-05-27,3664.94
2021-05-28,3659.3
2021-05-31,3650.22
2021-06-01,3650.9
2021-06-02,3622.4
2021-06-03,3591.16
2021-06-04,3612.7
2021-06-07,3601.11
2021-06-08,3580.28
2021-06-09,3587.53
2021-06-10,3607.68
2021-06-11,3576.78
2021-06-15,3528.67
2021-06-16,3486.29
2021-06-17,3481.6
2021-06-18,3454.59
2021-06-21,3431.25
2021-06-22,3464.71
2021-06-23,3471.34
2021-06-24,3483.91
2021-06-25,3535.02
2021-06-28,3520.74
2021-06-29,3482.73
2021-06-30,3498.65
2021-07-01,3535.25
2021-07-02,3408.24
2021-07-05,3404.79
2021-07-06,3405.28
2021-07-07,3424.39
2021-07-08,3373.26
2021-07-09,3361.59
2021-07-12,3384.51
2021-07-13,3391.74
2021-07-14,3339.38
2021-07-15,3411.29
2021-07-16,3369.9
2021-07-19,3385.37
2021-07-20,3378.63
2021-07-21,3388.52
2021-07-22,3392.72
2021-07-23,3357.45
2021-07-26,3228.37
2021-07-27,3126.38
2021-07-28,3154.64
2021-07-29,3182.8
2021-07-30,3132.82
2021-08-02,3211.14
2021-08-03,3223.83
2021-08-04,3233.1
2021-08-05,3227.36
2021-08-06,3195.7
2021-08-09,3235.21
2021-08-10,3288.65
2021-08-11,3262.58
2021-08-12,3226.11
2021-08-13,3217.84
2021-08-16,3222.62
2021-08-17,3149.88
2021-08-18,3190.55
2021-08-19,3144.37
2021-08-20,3072.75
2021-08-23,3099.89
2021-08-24,3147.77
2021-08-25,3159.8
2021-08-26,3088.83
2021-08-27,3123.05
2021-08-30,3112.7
2021-08-31,3097.06
2021-09-01,3165.04
2021-09-02,3167.1
2021-09-03,3175.88
2021-09-06,3211.2
2021-09-07,3248.05
2021-09-08,3213.26
2021-09-09,3204.28
2021-09-10,3252.32
2021-09-13,3242.04
2021-09-14,3188.26
2021-09-15,3146.63
2021-09-16,3128.59
2021-09-17,3161.92
2021-09-22,3122.34
2021-09-23,3127.82
2021-09-24,3145.11
2021-09-27,3199.97
2021-09-28,3211.15
2021-09-29,3199.23
2021-09-30,3196.99
2021-10-08,3256.26
2021-10-11,3276.41
2021-10-12,3259.38
2021-10-13,3292.76
2021-10-14,3270.69
2021-10-15,3294.83
2021-10-18,3229.63
2021-10-19,3256.67
2021-10-20,3255.0
2021-10-21,3278.54
2021-10-22,3318.13
2021-10-25,3312.3
2021-10-26,3290.04
2021-10-27,3247.1
2021-10-28,3239.61
2021-10-29,3267.25
2021-11-01,3250.92
2021-11-02,3212.03
2021-11-03,3181.45
2021-11-04,3207.26
2021-11-05,3201.55
2021-11-08,3196.27
2021-11-09,3186.96
2021-11-10,3170.4
2021-11-11,3233.37
2021-11-12,3220.55
2021-11-15,3221.69
2021-11-16,3222.17
2021-11-17,3208.78
2021-11-18,3173.38
2021-11-19,3212.91
2021-11-22,3212.15
2021-11-23,3224.15
2021-11-24,3231.84
2021-11-25,3218.05
2021-11-26,3187.36
2021-11-29,3187.05
2021-11-30,3165.35
2021-12-01,3180.42
2021-12-02,3190.87
2021-12-03,3221.42
2021-12-06,3228.14
2021-12-07,3254.5
2021-12-08,3304.71
2021-12-09,3360.18
2021-12-10,3353.63
2021-12-13,3366.07
2021-12-14,3350.5
2021-12-15,3318.98
2021-12-16,3330.86
2021-12-17,3278.9
2021-12-20,3255.35
2021-12-21,3273.03
2021-12-22,3260.57
2021-12-23,3287.19
2021-12-24,3290.24
2021-12-27,3278.44
2021-12-28,3303.4
2021-12-29,3240.85
2021-12-30,3261.79
2021-12-31,3274.32
2022-01-04,3264.07
2022-01-05,3254.28
2022-01-06,3210.39
2022-01-07,3223.27
2022-01-10,3236.12
2022-01-11,3214.53
2022-01-12,3236.31
2022-01-13,3184.11
2022-01-14,3139.05
2022-01-17,3147.7
2022-01-18,3187.52
2022-01-19,3187.19
2022-01-20,3233.7
2022-01-21,3218.74
2022-01-24,3209.74
2022-01-25,3144.95
2022-01-26,3163.67
2022-01-27,3119.24
2022-01-28,3054.02
2022-02-07,3114.26
2022-02-08,3116.5
2022-02-09,3139.56
2022-02-10,3145.11
2022-02-11,3142.91
2022-02-14,3104.0
2022-02-15,3119.93
2022-02-16,3136.08
2022-02-17,3139.18
2022-02-18,3162.82
2022-02-21,3144.86
2022-02-22,3102.32
2022-02-23,3118.04
2022-02-24,3059.64
2022-02-25,3075.59
2022-02-28,3080.78
2022-03-01,3125.69
2022-03-02,3107.24
2022-03-03,3097.09
2022-03-04,3062.38
2022-03-07,2974.68
2022-03-08,2933.16
2022-03-09,2907.18
2022-03-10,2933.46
2022-03-11,2935.68
2022-03-14,2851.88
2022-03-15,2702.85
2022-03-16,2827.75
2022-03-17,2877.22
2022-03-18,2913.19
2022-03-21,2892.11
2022-03-22,2900.77
2022-03-23,2916.51
2022-03-24,2903.62
2022-03-25,2856.43
2022-03-28,2853.18
2022-03-29,2842.15
2022-03-30,2915.49
2022-03-31,2898.83
2022-04-01,2943.24
2022-04-06,2931.2
2022-04-07,2902.48
2022-04-08,2925.49
2022-04-11,2846.38
2022-04-12,2894.26
2022-04-13,2882.28
2022-04-14,2928.6
2022-04-15,2930.58
2022-04-18,2887.72
2022-04-19,2861.57
2022-04-20,2835.35
2022-04-21,2797.53
2022-04-22,2814.13
2022-04-25,2683.41
2022-04-26,2681.03
2022-04-27,2734.54
2022-04-28,2769.71
2022-04-29,2805.34
2022-05-05,2800.93
2022-05-06,2719.76
2022-05-09,2695.13
2022-05-10,2718.37
2022-05-11,2741.23
2022-05-12,2721.77
2022-05-13,2748.24
2022-05-16,2720.41
2022-05-17,2756.74
2022-05-18,2745.53
2022-05-19,2744.55
2022-05-20,2807.94
2022-05-23,2782.55
2022-05-24,2734.19
2022-05-25,2743.42
2022-05-26,2744.9
2022-05-27,2763.07
2022-05-30,2778.45
2022-05-31,2813.22
2022-06-01,2798.07
2022-06-02,2790.32
